STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900708,79,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900709,79,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900710,91,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900711,86,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900712,66,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900713,61,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900714,41,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900715,72,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900716,87,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900717,83,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900718,86,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900719,91,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900720,87,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900721,89,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900722,84,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900723,84,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900724,88,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900725,83,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900726,86,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900727,87,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900728,81,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900729,80,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900730,82,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900731,83,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900801,84,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900802,82,55
