STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801111,49,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801112,50,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801113,46,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801114,59,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801115,68,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801116,52,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801117,46,19
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801118,40,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801119,36,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801120,-9999,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801121,46,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801122,47,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801123,-9999,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801124,50,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801125,55,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801126,48,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801127,46,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801128,40,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801129,48,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801130,48,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801201,47,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801202,53,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801203,59,28
