STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00283704,HARRISON NJ US,20110325,43,28
GHCND:USC00283704,HARRISON NJ US,20110326,39,26
GHCND:USC00283704,HARRISON NJ US,20110327,44,28
GHCND:USC00283704,HARRISON NJ US,20110328,45,26
GHCND:USC00283704,HARRISON NJ US,20110329,50,31
GHCND:USC00283704,HARRISON NJ US,20110330,53,34
GHCND:USC00283704,HARRISON NJ US,20110331,43,38
GHCND:USC00283704,HARRISON NJ US,20110401,44,36
GHCND:USC00283704,HARRISON NJ US,20110402,56,37
GHCND:USC00283704,HARRISON NJ US,20110403,60,42
GHCND:USC00283704,HARRISON NJ US,20110404,63,46
GHCND:USC00283704,HARRISON NJ US,20110405,68,44
GHCND:USC00283704,HARRISON NJ US,20110406,56,37
GHCND:USC00283704,HARRISON NJ US,20110407,50,41
GHCND:USC00283704,HARRISON NJ US,20110408,50,40
GHCND:USC00283704,HARRISON NJ US,20110409,57,39
GHCND:USC00283704,HARRISON NJ US,20110410,55,49
GHCND:USC00283704,HARRISON NJ US,20110411,85,49
GHCND:USC00283704,HARRISON NJ US,20110412,71,48
GHCND:USC00283704,HARRISON NJ US,20110413,50,44
GHCND:USC00283704,HARRISON NJ US,20110414,69,47
GHCND:USC00283704,HARRISON NJ US,20110415,60,42
GHCND:USC00283704,HARRISON NJ US,20110416,54,41
GHCND:USC00283704,HARRISON NJ US,20110417,60,51
GHCND:USC00283704,HARRISON NJ US,20110418,64,43
GHCND:USC00283704,HARRISON NJ US,20110419,51,47
GHCND:USC00283704,HARRISON NJ US,20110420,64,53
GHCND:USC00283704,HARRISON NJ US,20110421,64,50
GHCND:USC00283704,HARRISON NJ US,20110422,50,38
GHCND:USC00283704,HARRISON NJ US,20110423,60,43
GHCND:USC00283704,HARRISON NJ US,20110424,81,55
GHCND:USC00283704,HARRISON NJ US,20110425,73,55
GHCND:USC00283704,HARRISON NJ US,20110426,84,55
GHCND:USC00283704,HARRISON NJ US,20110427,73,64
GHCND:USC00283704,HARRISON NJ US,20110428,78,62
GHCND:USC00283704,HARRISON NJ US,20110429,70,52
GHCND:USC00283704,HARRISON NJ US,20110430,67,49
GHCND:USC00283704,HARRISON NJ US,20110501,67,48
GHCND:USC00283704,HARRISON NJ US,20110502,61,51
