STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TOBS
GHCND:USC00283704,HARRISON NJ US,20110301,0,0,0,40
GHCND:USC00283704,HARRISON NJ US,20110302,0,0,0,35
GHCND:USC00283704,HARRISON NJ US,20110303,0,0,0,24
GHCND:USC00283704,HARRISON NJ US,20110304,0,0,0,29
GHCND:USC00283704,HARRISON NJ US,20110305,0.01,0,0,40
GHCND:USC00283704,HARRISON NJ US,20110306,2.08,0,0,52
GHCND:USC00283704,HARRISON NJ US,20110307,0.13,0,0,52
GHCND:USC00283704,HARRISON NJ US,20110308,0,0,0,33
GHCND:USC00283704,HARRISON NJ US,20110309,0,0,0,35
GHCND:USC00283704,HARRISON NJ US,20110310,1.06,0,0,38
GHCND:USC00283704,HARRISON NJ US,20110311,0.94,0,0,52
GHCND:USC00283704,HARRISON NJ US,20110312,0,0,0,39
GHCND:USC00283704,HARRISON NJ US,20110313,0,0,0,39
GHCND:USC00283704,HARRISON NJ US,20110314,0,0,0,36
GHCND:USC00283704,HARRISON NJ US,20110315,0,0,0,36
GHCND:USC00283704,HARRISON NJ US,20110316,0.55,0,0,40
GHCND:USC00283704,HARRISON NJ US,20110317,0,0,0,51
GHCND:USC00283704,HARRISON NJ US,20110318,0,0,0,56
GHCND:USC00283704,HARRISON NJ US,20110319,0,0,0,66
GHCND:USC00283704,HARRISON NJ US,20110320,0,0,0,38
GHCND:USC00283704,HARRISON NJ US,20110321,0.55,0,0,39
GHCND:USC00283704,HARRISON NJ US,20110322,0,0,0,40
GHCND:USC00283704,HARRISON NJ US,20110323,0.91,1,1,42
GHCND:USC00283704,HARRISON NJ US,20110324,0.17,0,1,34
GHCND:USC00283704,HARRISON NJ US,20110325,0,0,0,34
GHCND:USC00283704,HARRISON NJ US,20110326,0,0,0,31
GHCND:USC00283704,HARRISON NJ US,20110327,0,0,0,30
GHCND:USC00283704,HARRISON NJ US,20110328,0,0,0,32
GHCND:USC00283704,HARRISON NJ US,20110329,0,0,0,35
GHCND:USC00283704,HARRISON NJ US,20110330,0,0,0,40
GHCND:USC00283704,HARRISON NJ US,20110331,0.1,0,0,43
GHCND:USC00283704,HARRISON NJ US,20110401,0.21,0,0,42
GHCND:USC00283704,HARRISON NJ US,20110402,0,0,0,42
GHCND:USC00283704,HARRISON NJ US,20110403,0,0,0,46
GHCND:USC00283704,HARRISON NJ US,20110404,0.06,0,0,46
GHCND:USC00283704,HARRISON NJ US,20110405,0.27,0,0,46
GHCND:USC00283704,HARRISON NJ US,20110406,0.08,0,0,46
GHCND:USC00283704,HARRISON NJ US,20110407,0.03,0,0,43
GHCND:USC00283704,HARRISON NJ US,20110408,0.02,0,0,43
GHCND:USC00283704,HARRISON NJ US,20110409,0,0,0,41
GHCND:USC00283704,HARRISON NJ US,20110410,0,0,0,44
GHCND:USC00283704,HARRISON NJ US,20110411,0,0,0,44
GHCND:USC00283704,HARRISON NJ US,20110412,0.79,0,0,71
GHCND:USC00283704,HARRISON NJ US,20110413,0.48,0,0,48
GHCND:USC00283704,HARRISON NJ US,20110414,0,0,0,50
GHCND:USC00283704,HARRISON NJ US,20110415,0,0,0,59
GHCND:USC00283704,HARRISON NJ US,20110416,1.82,0,0,42
GHCND:USC00283704,HARRISON NJ US,20110417,0.5,0,0,54
GHCND:USC00283704,HARRISON NJ US,20110418,0,0,0,51
GHCND:USC00283704,HARRISON NJ US,20110419,0.06,0,0,51
GHCND:USC00283704,HARRISON NJ US,20110420,0,0,0,49
GHCND:USC00283704,HARRISON NJ US,20110421,0,0,0,53
GHCND:USC00283704,HARRISON NJ US,20110422,0,0,0,48
GHCND:USC00283704,HARRISON NJ US,20110423,0.81,0,0,43
GHCND:USC00283704,HARRISON NJ US,20110424,0.43,0,0,44
GHCND:USC00283704,HARRISON NJ US,20110425,0,0,0,64
GHCND:USC00283704,HARRISON NJ US,20110426,0,0,0,55
GHCND:USC00283704,HARRISON NJ US,20110427,0,0,0,63
GHCND:USC00283704,HARRISON NJ US,20110428,0.36,0,0,64
GHCND:USC00283704,HARRISON NJ US,20110429,0,0,0,66
GHCND:USC00283704,HARRISON NJ US,20110430,0,0,0,55
GHCND:USC00283704,HARRISON NJ US,20110501,0,0,0,61
GHCND:USC00283704,HARRISON NJ US,20110502,0,0,0,51
GHCND:USC00283704,HARRISON NJ US,20110503,0,0,0,57
GHCND:USC00283704,HARRISON NJ US,20110504,0.46,0,0,65
GHCND:USC00283704,HARRISON NJ US,20110505,0,0,0,48
GHCND:USC00283704,HARRISON NJ US,20110506,0,0,0,50
GHCND:USC00283704,HARRISON NJ US,20110507,0,0,0,60
GHCND:USC00283704,HARRISON NJ US,20110508,0,0,0,54
GHCND:USC00283704,HARRISON NJ US,20110509,0,0,0,54
GHCND:USC00283704,HARRISON NJ US,20110510,0,0,0,58
GHCND:USC00283704,HARRISON NJ US,20110511,0,0,0,55
GHCND:USC00283704,HARRISON NJ US,20110512,0,0,0,58
GHCND:USC00283704,HARRISON NJ US,20110513,0,0,0,53
GHCND:USC00283704,HARRISON NJ US,20110514,0,0,0,57
GHCND:USC00283704,HARRISON NJ US,20110515,0.96,0,0,59
GHCND:USC00283704,HARRISON NJ US,20110516,0.21,0,0,61
